"obs"	"tobs"	"month"	"day"	"year"	"Prec"
"8301"	8301	266	9	23	1922	0
"8302"	8302	267	9	24	1922	0
"8303"	8303	268	9	25	1922	0
"8304"	8304	269	9	26	1922	0
"8305"	8305	270	9	27	1922	0
"8306"	8306	271	9	28	1922	0
"8307"	8307	272	9	29	1922	0.02
"8308"	8308	273	9	30	1922	0
"8309"	8309	274	10	1	1922	0
"8310"	8310	275	10	2	1922	0
"8311"	8311	276	10	3	1922	0
"8312"	8312	277	10	4	1922	0
"8313"	8313	278	10	5	1922	0
"8314"	8314	279	10	6	1922	0
"8315"	8315	280	10	7	1922	0
"8316"	8316	281	10	8	1922	0
"8317"	8317	282	10	9	1922	0
"8318"	8318	283	10	10	1922	0
"8319"	8319	284	10	11	1922	0
"8320"	8320	285	10	12	1922	0
"8321"	8321	286	10	13	1922	0
"8322"	8322	287	10	14	1922	0
"8323"	8323	288	10	15	1922	0
"8324"	8324	289	10	16	1922	0
"8325"	8325	290	10	17	1922	0
"8326"	8326	291	10	18	1922	0
"8327"	8327	292	10	19	1922	0
"8328"	8328	293	10	20	1922	0
"8329"	8329	294	10	21	1922	0
"8330"	8330	295	10	22	1922	0
"8331"	8331	296	10	23	1922	0
"8332"	8332	297	10	24	1922	0
"8333"	8333	298	10	25	1922	0
"8334"	8334	299	10	26	1922	0
"8335"	8335	300	10	27	1922	0
"8336"	8336	301	10	28	1922	0
"8337"	8337	302	10	29	1922	0.62
"8338"	8338	303	10	30	1922	0.12
"8339"	8339	304	10	31	1922	0
"8340"	8340	305	11	1	1922	0
"8341"	8341	306	11	2	1922	0
"8342"	8342	307	11	3	1922	0
"8343"	8343	308	11	4	1922	0.32
"8344"	8344	309	11	5	1922	0
"8345"	8345	310	11	6	1922	0
"8346"	8346	311	11	7	1922	0
"8347"	8347	312	11	8	1922	0
"8348"	8348	313	11	9	1922	0
"8349"	8349	314	11	10	1922	0
"8350"	8350	315	11	11	1922	0.29
"8351"	8351	316	11	12	1922	0.05
"8352"	8352	317	11	13	1922	0.01
"8353"	8353	318	11	14	1922	0
"8354"	8354	319	11	15	1922	0
"8355"	8355	320	11	16	1922	0
"8356"	8356	321	11	17	1922	0.74
"8357"	8357	322	11	18	1922	0
"8358"	8358	323	11	19	1922	0
"8359"	8359	324	11	20	1922	0
"8360"	8360	325	11	21	1922	0
"8361"	8361	326	11	22	1922	0
"8362"	8362	327	11	23	1922	0
"8363"	8363	328	11	24	1922	0
"8364"	8364	329	11	25	1922	0
"8365"	8365	330	11	26	1922	0
"8366"	8366	331	11	27	1922	0
"8367"	8367	332	11	28	1922	0
"8368"	8368	333	11	29	1922	0
"8369"	8369	334	11	30	1922	0.03
"8370"	8370	335	12	1	1922	0
"8371"	8371	336	12	2	1922	0
"8372"	8372	337	12	3	1922	0
"8373"	8373	338	12	4	1922	0
"8374"	8374	339	12	5	1922	0
"8375"	8375	340	12	6	1922	0
"8376"	8376	341	12	7	1922	0
"8377"	8377	342	12	8	1922	0
"8378"	8378	343	12	9	1922	0
"8379"	8379	344	12	10	1922	0
"8380"	8380	345	12	11	1922	0
"8381"	8381	346	12	12	1922	0
"8382"	8382	347	12	13	1922	0
"8383"	8383	348	12	14	1922	0.01
"8384"	8384	349	12	15	1922	0
"8385"	8385	350	12	16	1922	0
"8386"	8386	351	12	17	1922	0
"8387"	8387	352	12	18	1922	0
"8388"	8388	353	12	19	1922	0
"8389"	8389	354	12	20	1922	0
"8390"	8390	355	12	21	1922	0
"8391"	8391	356	12	22	1922	0
"8392"	8392	357	12	23	1922	0
"8393"	8393	358	12	24	1922	0
"8394"	8394	359	12	25	1922	0.08
"8395"	8395	360	12	26	1922	0.22
"8396"	8396	361	12	27	1922	0
"8397"	8397	362	12	28	1922	0
"8398"	8398	363	12	29	1922	0
"8399"	8399	364	12	30	1922	0
"8400"	8400	365	12	31	1922	0
"8401"	8401	1	1	1	1923	0
"8402"	8402	2	1	2	1923	0
"8403"	8403	3	1	3	1923	0
"8404"	8404	4	1	4	1923	0
"8405"	8405	5	1	5	1923	0
"8406"	8406	6	1	6	1923	0
"8407"	8407	7	1	7	1923	0
"8408"	8408	8	1	8	1923	0
"8409"	8409	9	1	9	1923	0
"8410"	8410	10	1	10	1923	0
"8411"	8411	11	1	11	1923	0
"8412"	8412	12	1	12	1923	0
"8413"	8413	13	1	13	1923	0
"8414"	8414	14	1	14	1923	0
"8415"	8415	15	1	15	1923	0
"8416"	8416	16	1	16	1923	0
"8417"	8417	17	1	17	1923	0
"8418"	8418	18	1	18	1923	0
"8419"	8419	19	1	19	1923	0
"8420"	8420	20	1	20	1923	0
"8421"	8421	21	1	21	1923	0
"8422"	8422	22	1	22	1923	0
"8423"	8423	23	1	23	1923	0
"8424"	8424	24	1	24	1923	0
"8425"	8425	25	1	25	1923	0
"8426"	8426	26	1	26	1923	0.19
"8427"	8427	27	1	27	1923	0
"8428"	8428	28	1	28	1923	0
"8429"	8429	29	1	29	1923	0
"8430"	8430	30	1	30	1923	0
"8431"	8431	31	1	31	1923	0
"8432"	8432	32	2	1	1923	0
"8433"	8433	33	2	2	1923	0.02
"8434"	8434	34	2	3	1923	0
"8435"	8435	35	2	4	1923	0
"8436"	8436	36	2	5	1923	0.03
"8437"	8437	37	2	6	1923	0
"8438"	8438	38	2	7	1923	0
"8439"	8439	39	2	8	1923	0.09
"8440"	8440	40	2	9	1923	0.08
"8441"	8441	41	2	10	1923	0.05
"8442"	8442	42	2	11	1923	0
"8443"	8443	43	2	12	1923	0
"8444"	8444	44	2	13	1923	0
"8445"	8445	45	2	14	1923	0
"8446"	8446	46	2	15	1923	0
"8447"	8447	47	2	16	1923	0
"8448"	8448	48	2	17	1923	0
"8449"	8449	49	2	18	1923	0
"8450"	8450	50	2	19	1923	0
"8451"	8451	51	2	20	1923	0
"8452"	8452	52	2	21	1923	0
"8453"	8453	53	2	22	1923	0
"8454"	8454	54	2	23	1923	0
"8455"	8455	55	2	24	1923	0
"8456"	8456	56	2	25	1923	0.6
"8457"	8457	57	2	26	1923	0.52
"8458"	8458	58	2	27	1923	0
"8459"	8459	59	2	28	1923	0
"8460"	8460	60	3	1	1923	0
"8461"	8461	61	3	2	1923	0
"8462"	8462	62	3	3	1923	0.23
"8463"	8463	63	3	4	1923	0
"8464"	8464	64	3	5	1923	0
"8465"	8465	65	3	6	1923	0
"8466"	8466	66	3	7	1923	0
"8467"	8467	67	3	8	1923	0
"8468"	8468	68	3	9	1923	0.46
"8469"	8469	69	3	10	1923	0.27
"8470"	8470	70	3	11	1923	0
"8471"	8471	71	3	12	1923	0
"8472"	8472	72	3	13	1923	0
"8473"	8473	73	3	14	1923	0.74
"8474"	8474	74	3	15	1923	0.03
"8475"	8475	75	3	16	1923	0
"8476"	8476	76	3	17	1923	0.05
"8477"	8477	77	3	18	1923	0
"8478"	8478	78	3	19	1923	0
"8479"	8479	79	3	20	1923	0.18
"8480"	8480	80	3	21	1923	0.45
"8481"	8481	81	3	22	1923	0.03
"8482"	8482	82	3	23	1923	0
"8483"	8483	83	3	24	1923	0
"8484"	8484	84	3	25	1923	0.21
"8485"	8485	85	3	26	1923	0.09
"8486"	8486	86	3	27	1923	0
"8487"	8487	87	3	28	1923	0
"8488"	8488	88	3	29	1923	0
"8489"	8489	89	3	30	1923	0
"8490"	8490	90	3	31	1923	0
"8491"	8491	91	4	1	1923	0
"8492"	8492	92	4	2	1923	0
"8493"	8493	93	4	3	1923	0.03
"8494"	8494	94	4	4	1923	0
"8495"	8495	95	4	5	1923	0
"8496"	8496	96	4	6	1923	0
"8497"	8497	97	4	7	1923	0
"8498"	8498	98	4	8	1923	0
"8499"	8499	99	4	9	1923	0
"8500"	8500	100	4	10	1923	0
"8501"	8501	101	4	11	1923	0
"8502"	8502	102	4	12	1923	0
"8503"	8503	103	4	13	1923	0
"8504"	8504	104	4	14	1923	0
"8505"	8505	105	4	15	1923	0
"8506"	8506	106	4	16	1923	0
"8507"	8507	107	4	17	1923	0
"8508"	8508	108	4	18	1923	0
"8509"	8509	109	4	19	1923	0
"8510"	8510	110	4	20	1923	0
"8511"	8511	111	4	21	1923	0
"8512"	8512	112	4	22	1923	1.78
"8513"	8513	113	4	23	1923	0.09
"8514"	8514	114	4	24	1923	0
"8515"	8515	115	4	25	1923	0
"8516"	8516	116	4	26	1923	0
"8517"	8517	117	4	27	1923	0.25
"8518"	8518	118	4	28	1923	0.03
"8519"	8519	119	4	29	1923	0
"8520"	8520	120	4	30	1923	0
"8521"	8521	121	5	1	1923	0
"8522"	8522	122	5	2	1923	0
"8523"	8523	123	5	3	1923	0.07
"8524"	8524	124	5	4	1923	0
"8525"	8525	125	5	5	1923	0
"8526"	8526	126	5	6	1923	0.22
"8527"	8527	127	5	7	1923	0
"8528"	8528	128	5	8	1923	0
"8529"	8529	129	5	9	1923	0
"8530"	8530	130	5	10	1923	0.03
"8531"	8531	131	5	11	1923	0
"8532"	8532	132	5	12	1923	0
"8533"	8533	133	5	13	1923	0
"8534"	8534	134	5	14	1923	0.22
"8535"	8535	135	5	15	1923	0.3
"8536"	8536	136	5	16	1923	0
"8537"	8537	137	5	17	1923	0.05
"8538"	8538	138	5	18	1923	0
"8539"	8539	139	5	19	1923	0
"8540"	8540	140	5	20	1923	0.11
"8541"	8541	141	5	21	1923	1.65
"8542"	8542	142	5	22	1923	0.65
"8543"	8543	143	5	23	1923	0.49
"8544"	8544	144	5	24	1923	0
"8545"	8545	145	5	25	1923	0
"8546"	8546	146	5	26	1923	0
"8547"	8547	147	5	27	1923	0
"8548"	8548	148	5	28	1923	0.12
"8549"	8549	149	5	29	1923	0.03
"8550"	8550	150	5	30	1923	0.52
"8551"	8551	151	5	31	1923	0
"8552"	8552	152	6	1	1923	0
"8553"	8553	153	6	2	1923	0.3
"8554"	8554	154	6	3	1923	0
"8555"	8555	155	6	4	1923	0.53
"8556"	8556	156	6	5	1923	0.17
"8557"	8557	157	6	6	1923	0.44
"8558"	8558	158	6	7	1923	0.08
"8559"	8559	159	6	8	1923	0.05
"8560"	8560	160	6	9	1923	2.3
"8561"	8561	161	6	10	1923	0.23
"8562"	8562	162	6	11	1923	0.01
"8563"	8563	163	6	12	1923	0
"8564"	8564	164	6	13	1923	0
"8565"	8565	165	6	14	1923	0
"8566"	8566	166	6	15	1923	1.41
"8567"	8567	167	6	16	1923	0.66
"8568"	8568	168	6	17	1923	0
"8569"	8569	169	6	18	1923	0
"8570"	8570	170	6	19	1923	0
"8571"	8571	171	6	20	1923	0.03
"8572"	8572	172	6	21	1923	0.02
"8573"	8573	173	6	22	1923	0
"8574"	8574	174	6	23	1923	0
"8575"	8575	175	6	24	1923	0
"8576"	8576	176	6	25	1923	0
"8577"	8577	177	6	26	1923	0
"8578"	8578	178	6	27	1923	0
"8579"	8579	179	6	28	1923	0
"8580"	8580	180	6	29	1923	0
"8581"	8581	181	6	30	1923	0
"8582"	8582	182	7	1	1923	0
"8583"	8583	183	7	2	1923	0
"8584"	8584	184	7	3	1923	0.02
"8585"	8585	185	7	4	1923	0
"8586"	8586	186	7	5	1923	0
"8587"	8587	187	7	6	1923	0
"8588"	8588	188	7	7	1923	0
"8589"	8589	189	7	8	1923	0.06
"8590"	8590	190	7	9	1923	0.05
"8591"	8591	191	7	10	1923	0
"8592"	8592	192	7	11	1923	1.9
"8593"	8593	193	7	12	1923	0.02
"8594"	8594	194	7	13	1923	0.02
"8595"	8595	195	7	14	1923	0.02
"8596"	8596	196	7	15	1923	0.52
"8597"	8597	197	7	16	1923	0.08
"8598"	8598	198	7	17	1923	0
"8599"	8599	199	7	18	1923	0
"8600"	8600	200	7	19	1923	0
"8601"	8601	201	7	20	1923	0.06
"8602"	8602	202	7	21	1923	0
"8603"	8603	203	7	22	1923	0
"8604"	8604	204	7	23	1923	0
"8605"	8605	205	7	24	1923	0
"8606"	8606	206	7	25	1923	0
"8607"	8607	207	7	26	1923	1.45
"8608"	8608	208	7	27	1923	0.23
"8609"	8609	209	7	28	1923	0.07
"8610"	8610	210	7	29	1923	0
"8611"	8611	211	7	30	1923	0
"8612"	8612	212	7	31	1923	0
"8613"	8613	213	8	1	1923	0.05
"8614"	8614	214	8	2	1923	0.01
"8615"	8615	215	8	3	1923	0
"8616"	8616	216	8	4	1923	0
"8617"	8617	217	8	5	1923	0
"8618"	8618	218	8	6	1923	0
"8619"	8619	219	8	7	1923	0
"8620"	8620	220	8	8	1923	0
"8621"	8621	221	8	9	1923	0
"8622"	8622	222	8	10	1923	0
"8623"	8623	223	8	11	1923	0.07
"8624"	8624	224	8	12	1923	0
"8625"	8625	225	8	13	1923	0
"8626"	8626	226	8	14	1923	0
"8627"	8627	227	8	15	1923	0.16
"8628"	8628	228	8	16	1923	0
"8629"	8629	229	8	17	1923	0.01
"8630"	8630	230	8	18	1923	0
"8631"	8631	231	8	19	1923	0
"8632"	8632	232	8	20	1923	0
"8633"	8633	233	8	21	1923	0.11
"8634"	8634	234	8	22	1923	0.04
"8635"	8635	235	8	23	1923	0
"8636"	8636	236	8	24	1923	0.01
"8637"	8637	237	8	25	1923	0
"8638"	8638	238	8	26	1923	0
"8639"	8639	239	8	27	1923	0.08
"8640"	8640	240	8	28	1923	0
"8641"	8641	241	8	29	1923	0
"8642"	8642	242	8	30	1923	0.08
"8643"	8643	243	8	31	1923	0
"8644"	8644	244	9	1	1923	0
"8645"	8645	245	9	2	1923	0
"8646"	8646	246	9	3	1923	0
"8647"	8647	247	9	4	1923	0.06
"8648"	8648	248	9	5	1923	0
"8649"	8649	249	9	6	1923	0
"8650"	8650	250	9	7	1923	0
"8651"	8651	251	9	8	1923	0
"8652"	8652	252	9	9	1923	0
"8653"	8653	253	9	10	1923	0
"8654"	8654	254	9	11	1923	0
"8655"	8655	255	9	12	1923	0
"8656"	8656	256	9	13	1923	0
"8657"	8657	257	9	14	1923	0
"8658"	8658	258	9	15	1923	0
"8659"	8659	259	9	16	1923	0.57
"8660"	8660	260	9	17	1923	0.04
"8661"	8661	261	9	18	1923	0.22
"8662"	8662	262	9	19	1923	0.31
"8663"	8663	263	9	20	1923	0
"8664"	8664	264	9	21	1923	0
"8665"	8665	265	9	22	1923	0
"8666"	8666	266	9	23	1923	0.02
"8667"	8667	267	9	24	1923	0
"8668"	8668	268	9	25	1923	0
"8669"	8669	269	9	26	1923	0
"8670"	8670	270	9	27	1923	0
"8671"	8671	271	9	28	1923	0.05
"8672"	8672	272	9	29	1923	0
"8673"	8673	273	9	30	1923	0.09
"8674"	8674	274	10	1	1923	0.2
"8675"	8675	275	10	2	1923	0.14
"8676"	8676	276	10	3	1923	0.36
"8677"	8677	277	10	4	1923	0.26
"8678"	8678	278	10	5	1923	0
"8679"	8679	279	10	6	1923	0
"8680"	8680	280	10	7	1923	0
"8681"	8681	281	10	8	1923	0
"8682"	8682	282	10	9	1923	0
"8683"	8683	283	10	10	1923	0.01
"8684"	8684	284	10	11	1923	0.08
"8685"	8685	285	10	12	1923	0.01
"8686"	8686	286	10	13	1923	0
"8687"	8687	287	10	14	1923	0
"8688"	8688	288	10	15	1923	0
"8689"	8689	289	10	16	1923	0
"8690"	8690	290	10	17	1923	0
"8691"	8691	291	10	18	1923	0
"8692"	8692	292	10	19	1923	0
"8693"	8693	293	10	20	1923	0
"8694"	8694	294	10	21	1923	0
"8695"	8695	295	10	22	1923	0
"8696"	8696	296	10	23	1923	0.23
"8697"	8697	297	10	24	1923	2.05
"8698"	8698	298	10	25	1923	0.14
"8699"	8699	299	10	26	1923	0
"8700"	8700	300	10	27	1923	0
"8701"	8701	301	10	28	1923	0
"8702"	8702	302	10	29	1923	0.07
"8703"	8703	303	10	30	1923	0
"8704"	8704	304	10	31	1923	0
"8705"	8705	305	11	1	1923	0
"8706"	8706	306	11	2	1923	0
"8707"	8707	307	11	3	1923	0.05
"8708"	8708	308	11	4	1923	0
"8709"	8709	309	11	5	1923	0
"8710"	8710	310	11	6	1923	0
"8711"	8711	311	11	7	1923	0
"8712"	8712	312	11	8	1923	0
"8713"	8713	313	11	9	1923	0
"8714"	8714	314	11	10	1923	0
"8715"	8715	315	11	11	1923	0.03
"8716"	8716	316	11	12	1923	0
"8717"	8717	317	11	13	1923	0
"8718"	8718	318	11	14	1923	0
"8719"	8719	319	11	15	1923	0
"8720"	8720	320	11	16	1923	0
"8721"	8721	321	11	17	1923	0
"8722"	8722	322	11	18	1923	0
"8723"	8723	323	11	19	1923	0
"8724"	8724	324	11	20	1923	0
"8725"	8725	325	11	21	1923	0
"8726"	8726	326	11	22	1923	0
"8727"	8727	327	11	23	1923	0
"8728"	8728	328	11	24	1923	0
"8729"	8729	329	11	25	1923	0
"8730"	8730	330	11	26	1923	0
"8731"	8731	331	11	27	1923	0.02
"8732"	8732	332	11	28	1923	0
"8733"	8733	333	11	29	1923	0
"8734"	8734	334	11	30	1923	0
"8735"	8735	335	12	1	1923	0
"8736"	8736	336	12	2	1923	0
"8737"	8737	337	12	3	1923	0
"8738"	8738	338	12	4	1923	0
"8739"	8739	339	12	5	1923	0
"8740"	8740	340	12	6	1923	0
"8741"	8741	341	12	7	1923	0
"8742"	8742	342	12	8	1923	0.12
"8743"	8743	343	12	9	1923	0.04
"8744"	8744	344	12	10	1923	0
"8745"	8745	345	12	11	1923	0
"8746"	8746	346	12	12	1923	0.01
"8747"	8747	347	12	13	1923	0
"8748"	8748	348	12	14	1923	0
"8749"	8749	349	12	15	1923	0
"8750"	8750	350	12	16	1923	0
"8751"	8751	351	12	17	1923	0
"8752"	8752	352	12	18	1923	0
"8753"	8753	353	12	19	1923	0
"8754"	8754	354	12	20	1923	0
"8755"	8755	355	12	21	1923	0
"8756"	8756	356	12	22	1923	0.01
"8757"	8757	357	12	23	1923	0
"8758"	8758	358	12	24	1923	0
"8759"	8759	359	12	25	1923	0
"8760"	8760	360	12	26	1923	0
"8761"	8761	361	12	27	1923	0
"8762"	8762	362	12	28	1923	0
"8763"	8763	363	12	29	1923	0
"8764"	8764	364	12	30	1923	0.06
"8765"	8765	365	12	31	1923	0.01
"8766"	8766	1	1	1	1924	0
"8767"	8767	2	1	2	1924	0
"8768"	8768	3	1	3	1924	0.06
"8769"	8769	4	1	4	1924	0
"8770"	8770	5	1	5	1924	0
"8771"	8771	6	1	6	1924	0
"8772"	8772	7	1	7	1924	0
"8773"	8773	8	1	8	1924	0
"8774"	8774	9	1	9	1924	0
"8775"	8775	10	1	10	1924	0
"8776"	8776	11	1	11	1924	0.17
"8777"	8777	12	1	12	1924	0.13
"8778"	8778	13	1	13	1924	0
"8779"	8779	14	1	14	1924	0
"8780"	8780	15	1	15	1924	0
"8781"	8781	16	1	16	1924	0.13
"8782"	8782	17	1	17	1924	0
"8783"	8783	18	1	18	1924	0.02
"8784"	8784	19	1	19	1924	0
"8785"	8785	20	1	20	1924	0
"8786"	8786	21	1	21	1924	0
"8787"	8787	22	1	22	1924	0
"8788"	8788	23	1	23	1924	0
"8789"	8789	24	1	24	1924	0
"8790"	8790	25	1	25	1924	0
"8791"	8791	26	1	26	1924	0
"8792"	8792	27	1	27	1924	0
"8793"	8793	28	1	28	1924	0
"8794"	8794	29	1	29	1924	0
"8795"	8795	30	1	30	1924	0
"8796"	8796	31	1	31	1924	0
"8797"	8797	32	2	1	1924	0
"8798"	8798	33	2	2	1924	0
"8799"	8799	34	2	3	1924	0
"8800"	8800	35	2	4	1924	0
"8801"	8801	36	2	5	1924	0
"8802"	8802	37	2	6	1924	0
"8803"	8803	38	2	7	1924	0.04
"8804"	8804	39	2	8	1924	0
"8805"	8805	40	2	9	1924	0
"8806"	8806	41	2	10	1924	0
"8807"	8807	42	2	11	1924	0
"8808"	8808	43	2	12	1924	0
"8809"	8809	44	2	13	1924	0
"8810"	8810	45	2	14	1924	0
"8811"	8811	46	2	15	1924	0
"8812"	8812	47	2	16	1924	0
"8813"	8813	48	2	17	1924	0
"8814"	8814	49	2	18	1924	0
"8815"	8815	50	2	19	1924	0.24
"8816"	8816	51	2	20	1924	0.26
"8817"	8817	52	2	21	1924	0
"8818"	8818	53	2	22	1924	0
"8819"	8819	54	2	23	1924	0
"8820"	8820	55	2	24	1924	0
"8821"	8821	56	2	25	1924	0
"8822"	8822	57	2	26	1924	0
"8823"	8823	58	2	27	1924	0
"8824"	8824	59	2	28	1924	0
"8825"	8825	60	2	29	1924	0
"8826"	8826	61	3	1	1924	0
"8827"	8827	62	3	2	1924	0
"8828"	8828	63	3	3	1924	0.04
"8829"	8829	64	3	4	1924	0.13
"8830"	8830	65	3	5	1924	0
"8831"	8831	66	3	6	1924	0
"8832"	8832	67	3	7	1924	0.1
"8833"	8833	68	3	8	1924	0.24
"8834"	8834	69	3	9	1924	0
"8835"	8835	70	3	10	1924	0
"8836"	8836	71	3	11	1924	0.15
"8837"	8837	72	3	12	1924	0.11
"8838"	8838	73	3	13	1924	0
"8839"	8839	74	3	14	1924	0.23
"8840"	8840	75	3	15	1924	0.28
"8841"	8841	76	3	16	1924	0.21
"8842"	8842	77	3	17	1924	0
"8843"	8843	78	3	18	1924	0
"8844"	8844	79	3	19	1924	0
"8845"	8845	80	3	20	1924	0
"8846"	8846	81	3	21	1924	0.08
"8847"	8847	82	3	22	1924	0.18
"8848"	8848	83	3	23	1924	0.05
"8849"	8849	84	3	24	1924	0
"8850"	8850	85	3	25	1924	0
"8851"	8851	86	3	26	1924	0
"8852"	8852	87	3	27	1924	0
"8853"	8853	88	3	28	1924	0.03
"8854"	8854	89	3	29	1924	0
"8855"	8855	90	3	30	1924	0
"8856"	8856	91	3	31	1924	0
"8857"	8857	92	4	1	1924	0
"8858"	8858	93	4	2	1924	0
"8859"	8859	94	4	3	1924	0
"8860"	8860	95	4	4	1924	0
"8861"	8861	96	4	5	1924	0
"8862"	8862	97	4	6	1924	0
"8863"	8863	98	4	7	1924	0
"8864"	8864	99	4	8	1924	0.02
"8865"	8865	100	4	9	1924	0.1
"8866"	8866	101	4	10	1924	0.05
"8867"	8867	102	4	11	1924	0.16
"8868"	8868	103	4	12	1924	0.12
"8869"	8869	104	4	13	1924	0
"8870"	8870	105	4	14	1924	0
"8871"	8871	106	4	15	1924	0.03
"8872"	8872	107	4	16	1924	0
"8873"	8873	108	4	17	1924	0
"8874"	8874	109	4	18	1924	0
"8875"	8875	110	4	19	1924	0
"8876"	8876	111	4	20	1924	0
"8877"	8877	112	4	21	1924	0
"8878"	8878	113	4	22	1924	0
"8879"	8879	114	4	23	1924	0
"8880"	8880	115	4	24	1924	0
"8881"	8881	116	4	25	1924	0.39
"8882"	8882	117	4	26	1924	0
"8883"	8883	118	4	27	1924	0
"8884"	8884	119	4	28	1924	0
"8885"	8885	120	4	29	1924	0.06
"8886"	8886	121	4	30	1924	0
"8887"	8887	122	5	1	1924	0
"8888"	8888	123	5	2	1924	0
"8889"	8889	124	5	3	1924	0
"8890"	8890	125	5	4	1924	0
"8891"	8891	126	5	5	1924	0
"8892"	8892	127	5	6	1924	0
"8893"	8893	128	5	7	1924	0
"8894"	8894	129	5	8	1924	0
"8895"	8895	130	5	9	1924	0
"8896"	8896	131	5	10	1924	0
"8897"	8897	132	5	11	1924	0
"8898"	8898	133	5	12	1924	0
"8899"	8899	134	5	13	1924	0
"8900"	8900	135	5	14	1924	0
"8901"	8901	136	5	15	1924	0
"8902"	8902	137	5	16	1924	0
"8903"	8903	138	5	17	1924	0
"8904"	8904	139	5	18	1924	0
"8905"	8905	140	5	19	1924	0.06
"8906"	8906	141	5	20	1924	0.08
"8907"	8907	142	5	21	1924	0.14
"8908"	8908	143	5	22	1924	0
"8909"	8909	144	5	23	1924	0.08
"8910"	8910	145	5	24	1924	0.02
"8911"	8911	146	5	25	1924	0
"8912"	8912	147	5	26	1924	0.27
"8913"	8913	148	5	27	1924	1.38
"8914"	8914	149	5	28	1924	0.17
"8915"	8915	150	5	29	1924	0.67
"8916"	8916	151	5	30	1924	0.92
"8917"	8917	152	5	31	1924	0.11
"8918"	8918	153	6	1	1924	0.1
"8919"	8919	154	6	2	1924	0.03
"8920"	8920	155	6	3	1924	0.08
"8921"	8921	156	6	4	1924	0.01
"8922"	8922	157	6	5	1924	0
"8923"	8923	158	6	6	1924	0
"8924"	8924	159	6	7	1924	0
"8925"	8925	160	6	8	1924	0
"8926"	8926	161	6	9	1924	0
"8927"	8927	162	6	10	1924	0
"8928"	8928	163	6	11	1924	0
"8929"	8929	164	6	12	1924	0
"8930"	8930	165	6	13	1924	0
"8931"	8931	166	6	14	1924	0
"8932"	8932	167	6	15	1924	0
"8933"	8933	168	6	16	1924	0
"8934"	8934	169	6	17	1924	0
"8935"	8935	170	6	18	1924	0
"8936"	8936	171	6	19	1924	0
"8937"	8937	172	6	20	1924	0
"8938"	8938	173	6	21	1924	0
"8939"	8939	174	6	22	1924	0
"8940"	8940	175	6	23	1924	0
"8941"	8941	176	6	24	1924	0
"8942"	8942	177	6	25	1924	0
"8943"	8943	178	6	26	1924	0
"8944"	8944	179	6	27	1924	0
"8945"	8945	180	6	28	1924	0
"8946"	8946	181	6	29	1924	0
"8947"	8947	182	6	30	1924	0
"8948"	8948	183	7	1	1924	0
"8949"	8949	184	7	2	1924	0
"8950"	8950	185	7	3	1924	0
"8951"	8951	186	7	4	1924	0
"8952"	8952	187	7	5	1924	0
"8953"	8953	188	7	6	1924	0
"8954"	8954	189	7	7	1924	0
"8955"	8955	190	7	8	1924	0.05
"8956"	8956	191	7	9	1924	0
"8957"	8957	192	7	10	1924	0
"8958"	8958	193	7	11	1924	0
"8959"	8959	194	7	12	1924	0.06
"8960"	8960	195	7	13	1924	0
"8961"	8961	196	7	14	1924	0
"8962"	8962	197	7	15	1924	0
"8963"	8963	198	7	16	1924	0.04
"8964"	8964	199	7	17	1924	0.04
"8965"	8965	200	7	18	1924	0
"8966"	8966	201	7	19	1924	0
"8967"	8967	202	7	20	1924	0
"8968"	8968	203	7	21	1924	0
"8969"	8969	204	7	22	1924	0
"8970"	8970	205	7	23	1924	0
"8971"	8971	206	7	24	1924	0.02
"8972"	8972	207	7	25	1924	0
"8973"	8973	208	7	26	1924	0
"8974"	8974	209	7	27	1924	0
"8975"	8975	210	7	28	1924	0
"8976"	8976	211	7	29	1924	0
"8977"	8977	212	7	30	1924	0
"8978"	8978	213	7	31	1924	0
"8979"	8979	214	8	1	1924	0
"8980"	8980	215	8	2	1924	0
"8981"	8981	216	8	3	1924	0
"8982"	8982	217	8	4	1924	0
"8983"	8983	218	8	5	1924	0
"8984"	8984	219	8	6	1924	0
"8985"	8985	220	8	7	1924	0
"8986"	8986	221	8	8	1924	0
"8987"	8987	222	8	9	1924	0
"8988"	8988	223	8	10	1924	0
"8989"	8989	224	8	11	1924	0.05
"8990"	8990	225	8	12	1924	0
"8991"	8991	226	8	13	1924	0
"8992"	8992	227	8	14	1924	0
"8993"	8993	228	8	15	1924	0
"8994"	8994	229	8	16	1924	0
"8995"	8995	230	8	17	1924	0
"8996"	8996	231	8	18	1924	0
"8997"	8997	232	8	19	1924	0
"8998"	8998	233	8	20	1924	0
"8999"	8999	234	8	21	1924	0
"9000"	9000	235	8	22	1924	0
"9001"	9001	236	8	23	1924	0
"9002"	9002	237	8	24	1924	0
"9003"	9003	238	8	25	1924	0
"9004"	9004	239	8	26	1924	0
"9005"	9005	240	8	27	1924	0
"9006"	9006	241	8	28	1924	0
"9007"	9007	242	8	29	1924	0
"9008"	9008	243	8	30	1924	0
"9009"	9009	244	8	31	1924	0
"9010"	9010	245	9	1	1924	0
"9011"	9011	246	9	2	1924	0
"9012"	9012	247	9	3	1924	0
"9013"	9013	248	9	4	1924	0
"9014"	9014	249	9	5	1924	0
"9015"	9015	250	9	6	1924	0
"9016"	9016	251	9	7	1924	0
"9017"	9017	252	9	8	1924	0
"9018"	9018	253	9	9	1924	0.05
